año_registro,provincia_incidente,canton_incidente,delito,tipo_delito
2024,GUAYAS,DURAN,SECUESTRO EXTORSIVO,
2024,GUAYAS,EL EMPALME,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,EL EMPALME,EXTORSIÓN,
2024,GUAYAS,EL EMPALME,SECUESTRO EXTORSIVO,
2024,GUAYAS,EL TRIUNFO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,EL TRIUNFO,EXTORSIÓN,
2024,GUAYAS,EL TRIUNFO,SECUESTRO EXTORSIVO,
2024,GUAYAS,EL TRIUNFO,SUSTRACCIÓN DE HIDROCARBUROS,
2024,GUAYAS,GENERAL ANTONIO ELIZALDE (BUCAY),EXTORSIÓN,
2024,GUAYAS,GENERAL ANTONIO ELIZALDE (BUCAY),SECUESTRO EXTORSIVO,
2024,GUAYAS,GUAYAQUIL,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,GUAYAS,GUAYAQUIL,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,GUAYAS,GUAYAQUIL,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,GUAYAQUIL,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,
2024,GUAYAS,GUAYAQUIL,ENRIQUECIMIENTO ILÍCITO,
2024,GUAYAS,GUAYAQUIL,EXTORSIÓN,
2024,GUAYAS,GUAYAQUIL,LAVADO DE ACTIVOS,
2024,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,
2024,GUAYAS,GUAYAQUIL,SUSTRACCIÓN DE HIDROCARBUROS,
2024,GUAYAS,GUAYAQUIL,TRÁFICO ILÍCITO DE MIGRANTES,
2024,GUAYAS,GUAYAQUIL,TRATA DE PERSONAS,
2024,GUAYAS,ISIDRO AYORA,EXTORSIÓN,
2024,GUAYAS,ISIDRO AYORA,SECUESTRO EXTORSIVO,
2024,GUAYAS,LOMAS DE SARGENTILLO,EXTORSIÓN,
2024,GUAYAS,MILAGRO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,MILAGRO,EXTORSIÓN,
2024,GUAYAS,MILAGRO,SECUESTRO EXTORSIVO,
2024,GUAYAS,NARANJAL,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,NARANJAL,EXTORSIÓN,
2024,GUAYAS,NARANJAL,SECUESTRO EXTORSIVO,
2024,GUAYAS,NARANJITO,EXTORSIÓN,
2024,GUAYAS,NARANJITO,SECUESTRO EXTORSIVO,
2024,GUAYAS,NOBOL,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,NOBOL,EXTORSIÓN,
2024,GUAYAS,NOBOL,SECUESTRO EXTORSIVO,
2024,GUAYAS,PALESTINA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,PEDRO CARBO,EXTORSIÓN,
2024,GUAYAS,PEDRO CARBO,SECUESTRO EXTORSIVO,
2024,GUAYAS,PLAYAS,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,PLAYAS,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,
2024,GUAYAS,PLAYAS,EXTORSIÓN,
2024,GUAYAS,PLAYAS,SECUESTRO EXTORSIVO,
2024,GUAYAS,PLAYAS,SUSTRACCIÓN DE HIDROCARBUROS,
2024,GUAYAS,SALITRE,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,SALITRE,EXTORSIÓN,
2024,GUAYAS,SALITRE,SECUESTRO EXTORSIVO,
2024,GUAYAS,SAMBORONDON,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,GUAYAS,SAMBORONDON,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,SAMBORONDON,EXTORSIÓN,
2024,GUAYAS,SAMBORONDON,LAVADO DE ACTIVOS,
2024,GUAYAS,SAMBORONDON,SECUESTRO EXTORSIVO,
2024,GUAYAS,SAN JACINTO DE YAGUACHI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,GUAYAS,SAN JACINTO DE YAGUACHI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,SAN JACINTO DE YAGUACHI,EXTORSIÓN,
2024,GUAYAS,SAN JACINTO DE YAGUACHI,SECUESTRO EXTORSIVO,
2024,GUAYAS,SAN JACINTO DE YAGUACHI,SUSTRACCIÓN DE HIDROCARBUROS,
2024,GUAYAS,SANTA LUCIA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,GUAYAS,SANTA LUCIA,EXTORSIÓN,
2024,GUAYAS,SIMON BOLIVAR,EXTORSIÓN,
2024,GUAYAS,SIMON BOLIVAR,SECUESTRO EXTORSIVO,
2024,IMBABURA,ANTONIO ANTE,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,IMBABURA,ANTONIO ANTE,EXTORSIÓN,
2024,IMBABURA,ANTONIO ANTE,SECUESTRO EXTORSIVO,
2024,IMBABURA,ANTONIO ANTE,TRATA DE PERSONAS,
2024,IMBABURA,COTACACHI,EXTORSIÓN,
2024,IMBABURA,COTACACHI,TRATA DE PERSONAS,
2024,IMBABURA,IBARRA,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,IMBABURA,IBARRA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,IMBABURA,IBARRA,ENRIQUECIMIENTO ILÍCITO,
2024,IMBABURA,IBARRA,EXTORSIÓN,
2024,IMBABURA,IBARRA,SECUESTRO EXTORSIVO,
2024,IMBABURA,OTAVALO,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,IMBABURA,OTAVALO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,IMBABURA,OTAVALO,EXTORSIÓN,
2024,IMBABURA,OTAVALO,SECUESTRO EXTORSIVO,
2024,IMBABURA,OTAVALO,TRATA DE PERSONAS,
2024,IMBABURA,PIMAMPIRO,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,
2024,IMBABURA,PIMAMPIRO,EXTORSIÓN,
2024,IMBABURA,SAN MIGUEL DE URCUQUI,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,IMBABURA,SAN MIGUEL DE URCUQUI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,IMBABURA,SAN MIGUEL DE URCUQUI,EXTORSIÓN,
2024,IMBABURA,SAN MIGUEL DE URCUQUI,LAVADO DE ACTIVOS,
2024,LOJA,CALVAS,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOJA,CALVAS,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOJA,CALVAS,EXTORSIÓN,
2024,LOJA,CATAMAYO,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,LOJA,CATAMAYO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOJA,CATAMAYO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOJA,CATAMAYO,EXTORSIÓN,
2024,LOJA,CELICA,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,LOJA,CELICA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOJA,CELICA,EXTORSIÓN,
2024,LOJA,CHAGUARPAMBA,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,LOJA,CHAGUARPAMBA,EXTORSIÓN,
2024,LOJA,ESPINDOLA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOJA,ESPINDOLA,EXTORSIÓN,
2024,LOJA,GONZANAMA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOJA,GONZANAMA,EXTORSIÓN,
2024,LOJA,LOJA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOJA,LOJA,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,
2024,LOJA,LOJA,EXTORSIÓN,
2024,LOJA,LOJA,SECUESTRO EXTORSIVO,
2024,LOJA,LOJA,TRATA DE PERSONAS,
2024,LOJA,MACARA,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,LOJA,MACARA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOJA,MACARA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOJA,MACARA,EXTORSIÓN,
2024,LOJA,MACARA,SECUESTRO EXTORSIVO,
2024,LOJA,OLMEDO,EXTORSIÓN,
2024,LOJA,PALTAS,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,LOJA,PALTAS,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOJA,PALTAS,EXTORSIÓN,
2024,LOJA,PUYANGO,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,
2024,LOJA,PUYANGO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOJA,PUYANGO,EXTORSIÓN,
2024,LOJA,SARAGURO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOJA,SARAGURO,EXTORSIÓN,
2024,LOJA,SOZORANGA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOJA,ZAPOTILLO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOJA,ZAPOTILLO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOJA,ZAPOTILLO,EXTORSIÓN,
2024,LOS RIOS,BABA,EXTORSIÓN,
2024,LOS RIOS,BABA,SECUESTRO EXTORSIVO,
2024,LOS RIOS,BABAHOYO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,BABAHOYO,EXTORSIÓN,
2024,LOS RIOS,BABAHOYO,SECUESTRO EXTORSIVO,
2024,LOS RIOS,MOCACHE,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,MOCACHE,EXTORSIÓN,
2024,LOS RIOS,MOCACHE,SECUESTRO EXTORSIVO,
2024,LOS RIOS,MONTALVO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,MONTALVO,EXTORSIÓN,
2024,LOS RIOS,MONTALVO,SECUESTRO EXTORSIVO,
2024,LOS RIOS,PALENQUE,EXTORSIÓN,
2024,LOS RIOS,PALENQUE,SECUESTRO EXTORSIVO,
2024,LOS RIOS,PUEBLO VIEJO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,PUEBLO VIEJO,EXTORSIÓN,
2024,LOS RIOS,PUEBLO VIEJO,SECUESTRO EXTORSIVO,
2024,LOS RIOS,QUEVEDO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,LOS RIOS,QUEVEDO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,QUEVEDO,EXTORSIÓN,
2024,LOS RIOS,QUEVEDO,SECUESTRO EXTORSIVO,
2024,LOS RIOS,QUEVEDO,SUSTRACCIÓN DE HIDROCARBUROS,
2024,LOS RIOS,QUEVEDO,TRÁFICO ILÍCITO DE MIGRANTES,
2024,LOS RIOS,QUINSALOMA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,QUINSALOMA,EXTORSIÓN,
2024,LOS RIOS,QUINSALOMA,SECUESTRO EXTORSIVO,
2024,LOS RIOS,SAN JACINTO DE BUENA FE,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,SAN JACINTO DE BUENA FE,EXTORSIÓN,
2024,LOS RIOS,SAN JACINTO DE BUENA FE,SECUESTRO EXTORSIVO,
2024,LOS RIOS,SAN JACINTO DE BUENA FE,SUSTRACCIÓN DE HIDROCARBUROS,
2024,LOS RIOS,URDANETA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,URDANETA,EXTORSIÓN,
2024,LOS RIOS,VALENCIA,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,
2024,LOS RIOS,VALENCIA,EXTORSIÓN,
2024,LOS RIOS,VALENCIA,SECUESTRO EXTORSIVO,
2024,LOS RIOS,VENTANAS,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,VENTANAS,EXTORSIÓN,
2024,LOS RIOS,VENTANAS,SECUESTRO EXTORSIVO,
2024,LOS RIOS,VINCES,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,LOS RIOS,VINCES,EXTORSIÓN,
2024,LOS RIOS,VINCES,SECUESTRO EXTORSIVO,
2024,MANABI,24 DE MAYO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,MANABI,24 DE MAYO,EXTORSIÓN,
2024,MANABI,24 DE MAYO,SECUESTRO EXTORSIVO,
2024,MANABI,BOLIVAR (CALCETA),"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,BOLIVAR (CALCETA),EXTORSIÓN,
2024,MANABI,BOLIVAR (CALCETA),SECUESTRO EXTORSIVO,
2024,MANABI,CHONE,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,CHONE,EXTORSIÓN,
2024,MANABI,CHONE,SECUESTRO EXTORSIVO,
2024,MANABI,CHONE,TRATA DE PERSONAS,
2024,MANABI,EL CARMEN,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,MANABI,EL CARMEN,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,EL CARMEN,EXTORSIÓN,
2024,MANABI,EL CARMEN,SECUESTRO EXTORSIVO,
2024,MANABI,FLAVIO ALFARO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,FLAVIO ALFARO,EXTORSIÓN,
2024,MANABI,JAMA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,JAMA,EXTORSIÓN,
2024,MANABI,JAMA,LAVADO DE ACTIVOS,
2024,MANABI,JARAMIJO,EXTORSIÓN,
2024,MANABI,JIPIJAPA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,MANABI,JIPIJAPA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,JIPIJAPA,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,
2024,MANABI,JIPIJAPA,EXTORSIÓN,
2024,MANABI,JIPIJAPA,SUSTRACCIÓN DE HIDROCARBUROS,
2024,MANABI,JUNIN,EXTORSIÓN,
2024,MANABI,MANTA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,MANABI,MANTA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,MANTA,EXTORSIÓN,
2024,MANABI,MANTA,SECUESTRO EXTORSIVO,
2024,MANABI,MANTA,TRATA DE PERSONAS,
2024,MANABI,MONTECRISTI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",
2024,MANABI,MONTECRISTI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,MONTECRISTI,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,
2024,MANABI,MONTECRISTI,EXTORSIÓN,
2024,MANABI,MONTECRISTI,SECUESTRO EXTORSIVO,
2024,MANABI,MONTECRISTI,SUSTRACCIÓN DE HIDROCARBUROS,
2024,MANABI,OLMEDO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,PAJAN,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",
2024,MANABI,PAJAN,EXTORSIÓN,
2024,MANABI,PAJAN,SECUESTRO EXTORSIVO,
2024,MANABI,PEDERNALES,EXTORSIÓN,
2024,MANABI,PEDERNALES,SECUESTRO EXTORSIVO,
2024,MANABI,PEDERNALES,TRATA DE PERSONAS,
2024,MANABI,PICHINCHA,EXTORSIÓN,
2024,MANABI,PICHINCHA,SECUESTRO EXTORSIVO,
